place_id,nome,endereco,capital_busca,origem,match_tipo,grupo_categoria,categorias_google,avaliacao_media,volume_avaliacoes,status_google,ultima_avaliacao_data,ativo_6m,site_ou_rede_social,instagram_usuario,telefone,link_google_maps,data_coleta,evidencia_espaco_jogo,relevante,politica_precificacao,modelo_alimentacao_bebidas,acervo_declarado
ChIJC2aGJPwQFgcRvo_o38trvU0,Cc Games e Informática,"via castelo branco segunda etapa - Castelo Branco, Salvador - BA, 41321-522, Brazil",Rio Branco;Salvador,busca_automatica,nome,loja,electronics_store;store;point_of_interest;establishment,4.5,49,OPERATIONAL,,inconclusivo,,,+55 71 3042-4871,https://maps.google.com/?cid=5601752034897858494&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJvW6OLYR_mQARfQmlE90hmt0,ANCIENT GAMES,"STAND 3 & 4 - Av. Rio Branco, 156 - 2° ANDAR LOJA 221 - Centro, Rio de Janeiro - RJ, 20040-003, Brazil",Rio de Janeiro,busca_automatica,nome,loja,electronics_store;point_of_interest;store;establishment,5,225,OPERATIONAL,,inconclusivo,,,+55 21 97721-4286,https://maps.google.com/?cid=15968112662196586877&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ47rkJ0XVmwARcl-kg5FuLUI,Alegria de Brincar Brinquedos Educativos,"Av. Nossa Sra. de Copacabana, 680 - Lj H - Copacabana, Rio de Janeiro - RJ, 22050-001, Brazil",Rio de Janeiro,busca_automatica,nome,loja,toy_store;point_of_interest;store;establishment,4.8,59,OPERATIONAL,2026-04-24,sim,https://alegriadebrincar321.com.br/,,+55 21 98573-3478,https://maps.google.com/?cid=4768589151713124210&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJAWisXifZmwARK6etc2ICR9Y,Arcadia Games,"Estr. do Gabinal, 313 - Lj 170 - Freguesia (Jacarepaguá), Rio de Janeiro - RJ, 22760-151, Brazil",Rio de Janeiro,busca_automatica,nome,loja,store;point_of_interest;establishment,5,11,OPERATIONAL,,inconclusivo,http://www.arcadiagames.com.br/,,+55 21 96604-6403,https://maps.google.com/?cid=15440312469333845803&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJbUJ2AoF_mQARMJs1lDL2CjU,Arte de Brincar Brinquedos Educativos,"R. do Catete, 228 - sobreloja 220 - Catete, Rio de Janeiro - RJ, 22220-001, Brazil",Rio de Janeiro,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,4.7,65,OPERATIONAL,2026-04-23,sim,http://www.artedebrincar228.com.br/,,+55 21 98778-4151,https://maps.google.com/?cid=3822137930872625968&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ7UwihgtwmQARd_GtVTEV5Zw,Bar Do K.B. Ludo,"R. Lêda - Jardim Leal, Duque de Caxias - RJ, 25035-550, Brazil",Rio de Janeiro,busca_automatica,nome+avaliacao,alimentos_bebidas,bar;point_of_interest;establishment,5,17,OPERATIONAL,2023-10-13,inconclusivo,,,,https://maps.google.com/?cid=11305465741218541943&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJA7jlA899mQARAEFLCN4b2oI,Bolsa do Infinito,"Rua Conde de Bonfim, 685 - Lj D Galeria - Tijuca, Rio de Janeiro - RJ, 20520-052, Brazil",Rio de Janeiro,lista_manual,,loja,store;point_of_interest;establishment,4.8,221,OPERATIONAL,2026-03-22,sim,http://www.bolsadoinfinito.com.br/,,+55 21 3082-5091,https://maps.google.com/?cid=9428879410289393920&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJGTvSWgCDmQARyu8hVg-kaSw,Bubble Planet - Lanchonete e Cardgames,"Av. Roberto Silveira, 349 - loja 103 - Icaraí, Niterói - RJ, 24230-152, Brazil",Rio de Janeiro,busca_automatica,nome,alimentos_bebidas,snack_bar;meal_takeaway;toy_store;store;restaurant;food;point_of_interest;establishment,4.6,28,OPERATIONAL,2026-08-03,sim,https://www.instagram.com/bubbleplanetofficial,bubbleplanetofficial,+55 21 97404-4276,https://maps.google.com/?cid=3200269395999977418&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJP3B-ZrJkmQARg8kuYENy-5c,CARDS OF PARADISE,"Av. Meriti, 908 - Vila da Penha, Rio de Janeiro - RJ, 21211-006, Brazil",Rio de Janeiro,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,4.7,507,OPERATIONAL,2025-04-01,inconclusivo,https://www.cardsofparadise.com.br/,,+55 21 99985-8001,https://maps.google.com/?cid=10951472552583547267&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ87vEIV9_mQARJytOMifw8z8,Dadomaniacos - Loja Online de Aluguel de Jogos de Tabuleiro,"R. Silva Teles - Andaraí, Rio de Janeiro - RJ, 20541-110, Brazil",Rio de Janeiro,busca_automatica,nome,outro,association_or_organization;point_of_interest;establishment,5,30,OPERATIONAL,2026-08-04,sim,https://dadomaniacos.lends.com.br/,,+55 21 97686-8789,https://maps.google.com/?cid=4608290894868523815&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJZU59azp9mQAR8Eb3G_GlySg,Dom Luderia,"Rua Tompson Flores, 148 - Méier, Rio de Janeiro - RJ, 20710-090, Brazil",Rio de Janeiro,busca_automatica,nome,loja,store;point_of_interest;establishment,,0,OPERATIONAL,,inconclusivo,https://dom-luderia-elxy1.lojaintegrada.com.br/,,+55 21 2147-0827,https://maps.google.com/?cid=2939062686810851056&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJk4ZqIH1_mQARrByPymrpe7E,Donna Gastrobar,"R. Dezenove de Fevereiro, 165 - Botafogo, Rio de Janeiro - RJ, 22280-030, Brazil",Rio de Janeiro,busca_automatica,avaliacao,alimentos_bebidas,gastropub;bar;restaurant;point_of_interest;food;establishment,4.5,99,OPERATIONAL,2026-07-25,sim,http://www.donnagastrobar.com/,,+55 21 98384-8831,https://maps.google.com/?cid=12789072211722837164&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJhQ1Ksl1_mQARKDcGcKyiysE,Fan Games,"Av: presidente Vargas, 633 - sala 1002 - Centro, Rio de Janeiro - RJ, 20071-004, Brazil",Rio de Janeiro,busca_automatica,nome,loja,store;point_of_interest;establishment,4.7,44,OPERATIONAL,,inconclusivo,https://www.fangamesrj.com.br/,,,https://maps.google.com/?cid=13964152456113174312&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJNZEzHZfhmwARJ9z8yFGQ9TY,GOOD GAMË,"Estr. do Mendanha, 646 - Lj B - Campo Grande, Rio de Janeiro - RJ, 23087-285, Brazil",Rio de Janeiro,busca_automatica,nome,loja,store;point_of_interest;establishment,4.3,28,OPERATIONAL,,inconclusivo,http://www.ggtcg.com.br/,,+55 21 3268-7959,https://maps.google.com/?cid=3960230128280984615&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ-Ycyz4V_mQARA1w6hmRwoYs,Gamelândia,"Laranjeiras Mall - R. das Laranjeiras, 29 - 109 - Laranjeiras, Rio de Janeiro - RJ, 22240-000, Brazil",Rio de Janeiro,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,3.3,135,OPERATIONAL,,inconclusivo,,,+55 21 2225-5909,https://maps.google.com/?cid=10061446619573410819&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJB8cDIEV_mQARrPUJZvnve2I,Gamelândia,"Rua Lauro Müller, 116 - Piso 3, C49 - Botafogo, Rio de Janeiro - RJ, 22290-160, Brazil",Rio de Janeiro,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,2.7,23,OPERATIONAL,,inconclusivo,https://www.instagram.com/gamelandiabrinquedos/?hl=en,gamelandiabrinquedos,+55 21 98299-2743,https://maps.google.com/?cid=7096529492290172332&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJdxW77h3ZmwARRryMjduYQU0,Games Xbox vendas,"Av. das Lagoas, Apto 303 - Gardênia Azul, Rio de Janeiro - RJ, 22765-451, Brazil",Rio de Janeiro,busca_automatica,nome,outro,association_or_organization;point_of_interest;establishment,5,1,OPERATIONAL,,inconclusivo,,,+55 21 96821-4000,https://maps.google.com/?cid=5566898683146714182&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ-Zxhm_N_mQARzLleIr1gixE,Geek Beer Commerce,"R. Barão de Itapagipe - Rio Comprido, Rio de Janeiro - RJ, 20261-005, Brazil",Rio de Janeiro,busca_automatica,nome,loja,store;point_of_interest;establishment,4.9,17,OPERATIONAL,,inconclusivo,,,+55 21 99116-5101,https://maps.google.com/?cid=1264210485849274828&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ_20ww0LZmwARHjZmY0uwR9I,Goblin Hero Store,"Estr. do Gabinal, 313 - Lj 176 A - Freguesia (Jacarepaguá), Rio de Janeiro - RJ, 22760-151, Brazil",Rio de Janeiro,ambas,avaliacao,loja,store;point_of_interest;establishment,5,59,OPERATIONAL,2026-07-04,sim,https://www.goblinherostore.com.br/,,+55 21 99331-0182,https://maps.google.com/?cid=15152273309148001822&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJU1AIvR3ZmwARX3zXn0JdzWg,In Bar Ludus Garage,"Estr. dos Três Rios, 506 - Freguesia (Jacarepaguá), Rio de Janeiro - RJ, 22745-005, Brazil",Rio de Janeiro,busca_automatica,avaliacao,loja,store;point_of_interest;establishment,5,8,OPERATIONAL,2026-04-13,sim,,,+55 21 99309-4473,https://maps.google.com/?cid=7551794690901113951&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJacpesF1_mQARYkxnwkecPwQ,Jiraya Games - Animes & Colecionáveis,"Mercado Popular Uruguaiana - R. Uruguaiana, S/N - Quadra B, BOX-103 - Centro, Rio de Janeiro - RJ, 20050-094, Brazil",Rio de Janeiro,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,4.8,101,OPERATIONAL,,inconclusivo,https://www.instagram.com/jiraya_games/,jiraya_games,+55 21 98524-5207,https://maps.google.com/?cid=306135131702643810&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ90Gs_9rVmwAReA7MnIyPLTE,Luderia Carioca,"R. do Catete, 62 - Catete, Rio de Janeiro - RJ, 22220-000, Brazil",Rio de Janeiro,busca_automatica,nome,loja,point_of_interest;store;establishment,4.7,212,OPERATIONAL,2026-07-19,sim,http://www.luderiacarioca.com/,,+55 21 97354-8602,https://maps.google.com/?cid=3543646315899260536&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJKxJKAE9_mQARtFODs33OfmA,Luderia Carioca,"R. do Catete, 62 - Catete, Rio de Janeiro - RJ, 22220-000, Brazil",Rio de Janeiro,busca_automatica,nome,loja,store;point_of_interest;establishment,4,1,OPERATIONAL,2026-07-23,sim,http://luderiacarioca.acervodejogos.com.br/,,+55 21 98388-3621,https://maps.google.com/?cid=6953221913984586676&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ4a_799PVmwARYNOCwgXazhE,Ludonexo - Aluguel de Jogos de Tabuleiro | On-line,"Av. Nossa Sra. de Copacabana, 534 - Copacabana, Rio de Janeiro - RJ, 22020-001, Brazil",Rio de Janeiro,busca_automatica,nome+avaliacao,loja,association_or_organization;store;point_of_interest;establishment,5,109,OPERATIONAL,2026-07-30,sim,http://ludonexo.com.br/,,+55 21 99754-8107,https://maps.google.com/?cid=1283202662120215392&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJYzHxUhR-mQARpqVtYD9th0c,Magic Store Brazil,"R. Teodoro da Silva, 240 - Vila Isabel, Rio de Janeiro - RJ, 20520-051, Brazil",Rio de Janeiro,busca_automatica,nome,loja,book_store;toy_store;point_of_interest;store;establishment,4.7,465,OPERATIONAL,,inconclusivo,http://www.magicstorebrasil.com.br/,,+55 21 3570-0076,https://maps.google.com/?cid=5154208417516987814&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJfQ_RV2CDmQARVhMDnz-4tkk,Mana Tap Jogos,"Av. Ernani do Amaral Peixoto, 370/110 - Centro, Niterói - RJ, 24020-076, Brazil",Rio de Janeiro,busca_automatica,nome,loja,store;point_of_interest;establishment,4.5,54,OPERATIONAL,,inconclusivo,https://www.manatap.com.br/?view=ecom/home,,+55 21 99502-2240,https://maps.google.com/?cid=5311635393920308054&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJGYdpMY-BmQARDlBzJxdvyv0,Mundo Mágico Store,"Praça Sen. Salgado Filho, s/n - Centro, Rio de Janeiro - RJ, 20021-340, Brazil",Rio de Janeiro,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,4.3,12,OPERATIONAL,,inconclusivo,,,+55 21 99769-4112,https://maps.google.com/?cid=18287551382128119822&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ-ZRKtFiDmQARX4W1txy7eik,Nikiti Jogos,"Alameda João Batista, 30 - Icaraí, Niterói - RJ, 24230-330, Brazil",Rio de Janeiro,busca_automatica,nome+avaliacao,loja,store;point_of_interest;establishment,4.9,31,OPERATIONAL,2026-04-18,sim,http://nikitijogos.com/,,+55 21 98108-5882,https://maps.google.com/?cid=2988907034729350495&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJmVSogGB_mQARDPgisDzxnhw,Planeta dos Games,"Av. Rio Branco 156 - Loja 224 Stand 03 - Centro, Rio de Janeiro - RJ, 20040-003, Brazil",Rio de Janeiro,busca_automatica,nome,loja,cell_phone_store;electronics_store;point_of_interest;store;establishment,5,4,OPERATIONAL,,inconclusivo,https://www.boadica.com.br/planetagames,,+55 21 96580-2450,https://maps.google.com/?cid=2062350922337679372&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJTf-5Vgt_mQAR7vMwKeg0jFA,Play Games 156,"Av. Rio Branco, 156 - Lj 214 - stand 09 - Centro, Rio de Janeiro - RJ, 20040-003, Brazil",Rio de Janeiro,busca_automatica,nome,loja,electronics_store;store;point_of_interest;establishment,4.7,23,OPERATIONAL,,inconclusivo,,,+55 21 99514-7406,https://maps.google.com/?cid=5804072191501857774&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJvXtOFNqDmQARo9nf7HpT6Z4,Player 2 - Jogos de Tabuleiro e Videogame Retrô,"R. Dr. Paulo César, 333 - Sl 301 - Santa Rosa, Niterói - RJ, 24240-000, Brazil",Rio de Janeiro,ambas,nome,outro,point_of_interest;association_or_organization;establishment,5,13,OPERATIONAL,2026-08-08,sim,https://www.player2niteroi.com/,,+55 21 99884-2182,https://maps.google.com/?cid=11450775314991405475&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJR027YxB-mQARNQF8yHujAtI,Point HQ,"Rua Conde de Bonfim, 685 - Sl 214 - Tijuca, Rio de Janeiro - RJ, 20520-052, Brazil",Rio de Janeiro,busca_automatica,avaliacao,loja,book_store;store;point_of_interest;establishment,4.5,203,OPERATIONAL,2026-03-17,sim,,,+55 21 99437-0280,https://maps.google.com/?cid=15132837449958162741&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJmbgFPD55mQAR-cPX8PTm0y4,Quintal de Casa Brinquedoteca e Recreação,"Ilha do Governador - R. Gáspar Magalhães, 373 - Jardim Guanabara, Rio de Janeiro - RJ, 21940-120, Brazil",Rio de Janeiro,busca_automatica,nome,outro,sports_activity_location;point_of_interest;establishment,4.8,24,OPERATIONAL,2025-05-08,inconclusivo,,,+55 21 97273-8774,https://maps.google.com/?cid=3374294485517714425&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ1SAzAGF_mQARQgP-yrPBxbQ,RED jogos,"Av. Treze de Maio, 23 - sala 533 - Centro, Rio de Janeiro - RJ, 20031-902, Brazil",Rio de Janeiro,ambas,nome+avaliacao,loja,point_of_interest;association_or_organization;store;establishment,4.7,800,OPERATIONAL,2025-10-01,inconclusivo,http://www.redjogos.com.br/,,+55 21 3174-2222,https://maps.google.com/?cid=13026030475187979074&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJVVXxbmF_mQARw6gi7RmipBk,Rio Games,"R. Sen. Dantas, 71 - Sl 1205 - Centro, Rio de Janeiro - RJ, 20031-202, Brazil",Rio de Janeiro,busca_automatica,nome,loja,store;point_of_interest;establishment,,0,OPERATIONAL,,inconclusivo,,,+55 13 2398-6202,https://maps.google.com/?cid=1847779979365099715&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ-bqxGV5_mQARoXiwMmZvhz4,Soninha Brinquedos - Aluguel de Brinquedos no Rio de Janeiro,"R. Haddock Lobo - Tijuca, Rio de Janeiro - RJ, 20260-141, Brazil",Rio de Janeiro,busca_automatica,nome,outro,point_of_interest;establishment,5,18,OPERATIONAL,2026-07-25,sim,http://instagram.com/soninhabrinquedos,soninhabrinquedos,+55 21 99726-0026,https://maps.google.com/?cid=4505692436935243937&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJl4L7Lg2DmQAR4gBZHrupFC4,TabuLoja,"R. Newton Prado, 29 - Santa Rosa, Niterói - RJ, 24240-004, Brazil",Rio de Janeiro,triagem_manual,,outro,point_of_interest;association_or_organization;establishment,5,12,OPERATIONAL,,inconclusivo,https://www.tabuloja.com/,,+55 21 98027-0536,https://maps.google.com/?cid=3320465446412026082&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,sim,,,,
ChIJwfCNegCPmQARqfRes6rIOB4,Taverna de Avalon Geek Store,"Av. Carlos Mariguella - Inoã, Maricá - RJ, 24942-395, Brazil",Rio de Janeiro,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,5,53,OPERATIONAL,,inconclusivo,https://tavernadeavalon.com.br/,,+55 21 96981-5030,https://maps.google.com/?cid=2177711055312975017&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJUwuKe0TRmwARHR_JRwG9Nwk,Universal Card Shop - Downtown Barra,"Av. das Américas, 500 - Bloco 20, Loja 125 - Barra da Tijuca, Rio de Janeiro - RJ, 22640-100, Brazil",Rio de Janeiro,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,4.5,41,OPERATIONAL,,inconclusivo,https://www.universalcardshop.com.br/,,+55 21 97665-7147,https://maps.google.com/?cid=664207283257417501&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ_cv0FwB_mQARkbW8bdLx99w,Vinoteca do Visconde Restaurante,"R. Visc. de Caravelas, 121 - Botafogo, Rio de Janeiro - RJ, 22271-041, Brazil",Rio de Janeiro,busca_automatica,avaliacao,alimentos_bebidas,restaurant;food;point_of_interest;establishment,4.9,546,OPERATIONAL,2026-08-08,sim,http://www.vinotecadovisconde.com.br/,,+55 21 97447-4565,https://maps.google.com/?cid=15922460893678187921&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJn-IBfmB_mQAR9tVYCLZRsaM,XT Gold Informática e Games,"Av. Rio Branco, 156 - Loja 319 - 3º Andar - Centro, Rio de Janeiro - RJ, 20040-003, Brazil",Rio de Janeiro,busca_automatica,nome,loja,electronics_store;store;point_of_interest;establishment,5,582,OPERATIONAL,,inconclusivo,http://www.mercadolivre.com.br/pagina/xtgold_info,,+55 21 2544-5478,https://maps.google.com/?cid=11795298741325977078&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJcSAAO0nhmwARkq55-ID_q2I,Xadrez Botticelli / Jaehrig / Chess King,"R. Mirtes Gomes, 14 - Senador Camará, Rio de Janeiro - RJ, 23010-050, Brazil",Rio de Janeiro,busca_automatica,avaliacao,loja,store;point_of_interest;establishment,4.8,22,OPERATIONAL,2024-03-13,inconclusivo,http://www.chessking.com.br/,,+55 21 99043-4130,https://maps.google.com/?cid=7110057366124080786&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJsRiZZzJnmQARnGdvsJXmUNA,Ápice Lúdico - Aluguel de Jogos de Tabuleiro em Mesquita,"R. Carlos Pinto, 172 - Cosmorama, Mesquita - RJ, 26582-420, Brazil",Rio de Janeiro,busca_automatica,nome+avaliacao,outro,association_or_organization;point_of_interest;establishment,5,34,OPERATIONAL,2025-08-25,inconclusivo,https://www.apiceludico.com.br/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=6994981585504688944,,+55 21 98246-8926,https://maps.google.com/?cid=15010751088610469788&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJF8PN3FjRek0RgesDgPMwU7s,Aluguel de Brinquedos Salvador - Magic Day Kids,"R. Nossa Sra. de Guadalupe, 27 - Acupe, Salvador - BA, 40290-250, Brazil",Salvador,busca_automatica,nome,outro,service;point_of_interest;establishment,5,36,OPERATIONAL,2024-01-16,inconclusivo,http://www.magicdaykids.com/,,+55 71 98764-8829,https://maps.google.com/?cid=13498186330542435201&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJI4Fkbz0bFgcRokxrQ1W40FI,Bahia Games,"Av. Tancredo Neves, 274 - Bloco A Sala 209 - Caminho das Árvores, Salvador - BA, 41820-020, Brazil",Salvador,busca_automatica,nome,loja,store;service;point_of_interest;establishment,4.5,1068,OPERATIONAL,,inconclusivo,http://bahiagames.com.br/,,+55 71 98270-7021,https://maps.google.com/?cid=5967472182608743586&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJf9lODBL_BqARVSCAIS0qsl8,Biduí Brincar I Aluguel de Brinquedos Lúdicos e Educativos para Eventos em Salvador,"Alameda Bosque Imperial, 45 - Apto 602 - São Rafael, Salvador - BA, 41250-580, Brazil",Salvador,busca_automatica,nome,loja,toy_store;service;store;point_of_interest;establishment,5,2,OPERATIONAL,2024-11-21,inconclusivo,https://wa.me/71992639359,,+55 71 99263-9359,https://maps.google.com/?cid=6895620352781590613&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJo4eHYEoRFgcRhg4vtzfqNwA,Brinquedoteca Casinha Feliz,"Rua Mauricio Grabois 02, 3 Etapa Tv. M - | 3ª Etapa - |, 02 - Castelo Branco, Salvador - BA, 41321-550, Brazil",Salvador,busca_automatica,nome,outro,point_of_interest;establishment,5,1,OPERATIONAL,2022-05-14,inconclusivo,,,+55 71 98799-2492,https://maps.google.com/?cid=15738648736501382&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJe7ryVAARFgcRr8Fu5J7At7Q,Brinquedoteca e Playland Aprende e Diverte,"R. Albino Fernandes, 27 - Novo Horizonte, Salvador - BA, 41215-770, Brazil",Salvador,busca_automatica,nome,outro,amusement_park;amusement_center;sports_activity_location;child_care_agency;school;educational_institution;event_venue;service;point_of_interest;establishment,4.8,14,OPERATIONAL,2026-06-01,sim,,,+55 71 99172-6945,https://maps.google.com/?cid=13022088636234908079&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJoWVGf8AFFgcRPhADBEAJkKQ,Brothers Games Informática,"R. Demóstenes Paranhos, 159 - Lj 06 - Vila Ruy Barbosa, Salvador - BA, 40310-110, Brazil",Salvador,busca_automatica,nome,loja,store;point_of_interest;establishment,4.9,59,OPERATIONAL,,inconclusivo,,,+55 71 3238-4493,https://maps.google.com/?cid=11857987989416382526&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
