place_id,nome,endereco,capital_busca,motivo_descarte,categorias_google,avaliacao_media,volume_avaliacoes,site_ou_rede_social
ChIJxZr4hB-Q9gcRqI2Gj9zvTXs,Bar do Bira SLZ,"Av. Edson Brandão, 659 - Cutim, São Luís - MA, 65045-380, Brazil",São Luís,sem_termo_chave,pub;bar;restaurant;food;point_of_interest;establishment,4.4,118,https://www.lojalocal.com/amstel/00037634305391
ChIJk4_Eq2bLJJMRUmPEqJTdVMI,Bar do Bode,"Avenida LO 1 Q. 103 Sul - Plano Diretor Sul, Palmas - TO, 77015-028, Brazil",Palmas,sem_termo_chave,restaurant;point_of_interest;food;establishment,4.4,463,
ChIJpe2BhSOynZMRyriL0sE8wPg,Bar do Edgare,"Rua Traçaia, 280 - Jardim Primavera, Cuiabá - MT, 78030-200, Brazil",Cuiabá,sem_termo_chave,bar;point_of_interest;establishment,4.5,645,
ChIJwbktKQD_sgcRCOUJ46LthcU,Bar do Ku - Ponta Negra,"R. Praia de Camboinhas, 9124 - Conj. Ponta Negra, Natal - RN, 59092-030, Brazil",Natal,sem_termo_chave,bar;point_of_interest;establishment,4.8,19,
ChIJ9YyIwA05jgcRGqORn_eUcjg,Bar do Rufino,"Rua Heloneida Reinaldo, 1100 - Ininga, Teresina - PI, 64049-750, Brazil",Teresina,sem_termo_chave,bar;point_of_interest;establishment,4.5,218,
ChIJb5ySLqfhYY0R8iLN1uFJCcU,Bar do Urso,"R. Odilardo Silva, 2300 - Trem, Macapá - AP, 68900-151, Brazil",Macapá,sem_termo_chave,cocktail_bar;bar;point_of_interest;establishment,4.3,144,https://www.instagram.com/bardoursoap
ChIJ25wzsUKa9gcRWmrGUObttpE,Bar do Ze,"757 - Av. Principal Jardim Amẻrica, 719 - Cidade Operária, São Luís - MA, 65058-294, Brazil",São Luís,sem_termo_chave,bar;point_of_interest;establishment,4.3,523,
ChIJ2cIzRhqP9gcRll69ETs77nM,Bar do Zé,"R. Lúcio Mendonça, 60 - Me. Deus, São Luís - MA, 65026-030, Brazil",São Luís,sem_termo_chave,bar;point_of_interest;establishment,4.7,38,
ChIJ_afj4h45jgcRcvD-8kClZ5k,Bar do jabes,"R. Dezenove de Novembro, 4827 - Alto Alegre, Teresina - PI, 64009-240, Brazil",Teresina,sem_termo_chave,bar;point_of_interest;establishment,4.5,30,
ChIJpYaUHSmapgARMjmnnlc8BzY,Bar e Museu Clube da Esquina,"R. Paraisópolis, 738 - Santa Tereza, Belo Horizonte - MG, 31010-330, Brazil",Belo Horizonte,sem_termo_chave,live_music_venue;tourist_attraction;cocktail_bar;bar;museum;event_venue;restaurant;food;point_of_interest;establishment,4.3,3573,http://www.bardomuseuclubedaesquina.com.br/
ChIJ4U_Zh8DohpQRV1HsCB6b5WA,BarZito,"Av. Arquiteto Rubens Gil de Camillo, 142 - Chácara Cachoeira, Campo Grande - MS, 79040-901, Brazil",Campo Grande,sem_termo_chave,restaurant;bar;food;point_of_interest;establishment,4.4,2394,https://www.barzitocg.com/
ChIJx6BlvFt-mQARDvzi7hFvAXo,Bar_Cana Grill,"Av. Brás de Pina, 1362 - Vila da Penha, Rio de Janeiro - RJ, 21210-675, Brazil",Rio de Janeiro,sem_termo_chave,restaurant;bar;food;point_of_interest;establishment,4.1,85,
ChIJ0anVbzQHMHsRgsyyQ8LGKM4,Bardallo's Comida & Arte,"R. Gonçalves Lêdo, 678 - Cidade Alta, Natal - RN, 59025-330, Brazil",Natal,sem_termo_chave,restaurant;bar;food;point_of_interest;establishment,4.6,883,
ChIJIdEQTRqZpgARvN5wtO8sEkI,Bardo Folk (Folk pub),"Rua dos Timbiras, 2041 - Lourdes, Belo Horizonte - MG, 30140-061, Brazil",Belo Horizonte,sem_termo_chave,bar;point_of_interest;establishment,4.9,596,https://www.bardofolk.com.br/
ChIJRcWOaPabpgARDvX2Bad0qb0,Bardo Mago,"Av. Petrolina, 883 - Horto Florestal, Belo Horizonte - MG, 31030-370, Brazil",Belo Horizonte,sem_termo_chave,cocktail_bar;bar;point_of_interest;establishment,4.8,728,https://www.instagram.com/bardo.mago/
ChIJfbpAYqzLyZQRNv5blbdB9Kk,Bardos Game Store,"R. Cel. Ernesto de Oliveira, 440 - Centro, São João da Boa Vista - SP, 13870-249, Brazil",Boa Vista,categoria_incompativel,store;point_of_interest;establishment,5,79,http://bardosgamestore.com.br/
ChIJG7Rd97lXzpQRkRPRs-orliI,Bario Bar - Pinheiros,"Rua Coropé, 41 - Pinheiros, São Paulo - SP, 05426-010, Brazil",São Paulo,sem_termo_chave,pub;hamburger_restaurant;family_restaurant;video_arcade;snack_bar;meal_takeaway;bar;event_venue;american_restaurant;restaurant;point_of_interest;food;establishment,4.4,2525,https://www.bario.com.br/
ChIJwUN2GSxRzpQR3UiUaRbic6s,Bario Bar - Santo Amaro,"Av. Washington Luís, 1860 - Santo Amaro, São Paulo - SP, 04627-006, Brazil",São Paulo,sem_termo_chave,hamburger_restaurant;family_restaurant;video_arcade;snack_bar;meal_takeaway;live_music_venue;bar;event_venue;american_restaurant;restaurant;point_of_interest;food;establishment,4.6,711,https://www.bario.com.br/
ChIJs7acMQBfzpQR_Kvok08mGAo,Bario Bar - Tatuapé,"R. Euclides Pacheco, 880 - Vila Gomes Cardim, São Paulo - SP, 03321-000, Brazil",São Paulo,sem_termo_chave,cocktail_bar;hamburger_restaurant;family_restaurant;bar;event_venue;snack_bar;american_restaurant;meal_takeaway;restaurant;food;point_of_interest;establishment,4.6,2309,https://www.bario.com.br/
ChIJnXhD0zzNJJMRcEbo3WWxVZ4,Baroi Info Games,"Q. 108 Sul Alameda 5, 5 - Arse, Palmas - TO, 77020-103, Brazil",Palmas,categoria_incompativel,store;point_of_interest;establishment,5,12,https://www.instagram.com/baroi.info?igsh=eGg4M2ozcHl1cDk5&utm_source=qr
ChIJMxRFUN9GAQcROREhqJLRvn4,Barraca Bar Brasil,"R. da Praia, 62 - Guaxuma, Maceió - AL, 57038-750, Brazil",Maceió,sem_termo_chave,bar;point_of_interest;establishment,4.2,1090,
ChIJvV7fJACzGgcRswrGvH4Z3-8,Barzin,"Centro Comercial Alameda - Av. Hermes Fontes, 1568 - Luzia, Aracaju - SE, 49045-760, Brazil",Aracaju,sem_termo_chave,bar;point_of_interest;establishment,4,27,http://www.instagram.com/barzinaju
ChIJgQnlglY1O5MR3tvcNtZBaHg,Barzinho Pmw,"05 lote - Av. Via Orla, 14 - alameda 5 e 6 Sala esquina 01 e 02 - Plano Diretor Sul, Palmas - TO, 77015-613, Brazil",Palmas,sem_termo_chave,cocktail_bar;bar;point_of_interest;establishment,4,27,https://www.instagram.com/barzinho405sul/
ChIJzXgcbNA5jgcR4QMGXZVI9Vs,Base Mix Pub,"R. Tiradentes, 1503 - Centro (Norte), Teresina - PI, 64000-380, Brazil",Teresina,sem_termo_chave,bar;point_of_interest;establishment,4.6,649,https://www.instagram.com/basemixpub/
ChIJ61aSEfLlhpQRLgqFxVuC08o,Basefire,"R. Antônio Luís de Freitas, 169 - Jardim Taruma, Campo Grande - MS, 79097-260, Brazil",Campo Grande,sem_termo_chave,association_or_organization;point_of_interest;establishment,,,https://basefire.com.br/
ChIJV3s2yaE7RgcRE85rRfLI7Zg,BatePapo,"Av. Alziro Prates, 71 - Candeias, Vitória da Conquista - BA, 45028-075, Brazil",Vitória,sem_termo_chave,restaurant;cocktail_bar;bar;point_of_interest;food;establishment,4.5,78,https://www.instagram.com/batepapo.pub?igsh=MXE0eWNsN2NzeDVnNg==
ChIJryYmaX0FbJIRY1Msjnb-rVE,Beco Mágico Manaus,"R. Rio Purús, 629 - Nossa Sra. das Gracas, Manaus - AM, 69053-050, Brazil",Manaus,sem_termo_chave,hamburger_restaurant;american_restaurant;restaurant;point_of_interest;food;establishment,4.9,1241,https://becomagico.com.br/manaus/?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAdGRleAQm1xFleHRuA2FlbQIxMQBzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaePqm5i5QCY0b0YEBsRtyDqFwL3WJf9kC4TCpUvZ-TvJPujzocBmmlORpzMAg_aem_RlyMgypZdVZ8z6bkoynZ1Q
ChIJ9cHTelJVsgcRMIpoeRTXYFE,Beco Mágico Natal,"Av. Miguel Castro, 751 - Lagoa Nova, Natal - RN, 59075-740, Brazil",Natal,sem_termo_chave,hamburger_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment,4.4,371,https://plugguest.com.br/beco-magico-natal/
ChIJN4eUcQBFMpIR1PQPEHy1SLg,Bee's Rocket - Pokémon Club,"R. César Guerra Peixe, 5777 - Igarapé, Porto Velho - RO, 76824-220, Brazil",Porto Velho,sem_termo_chave,store;point_of_interest;establishment,5,46,https://www.beesrocket.com/
ChIJqaTupWUPk40R1Huvx3XJQKo,Bemol Pátio Roraima Shopping,"R. João de Alencar, 2181 - Lj 109 - 111 - Cauamé, Boa Vista - RR, 69311-137, Brazil",Boa Vista,sem_termo_chave,department_store;electronics_store;home_goods_store;store;point_of_interest;service;establishment,4.5,4951,http://www.bemol.com.br/
ChIJaQ8vDSCP9gcRXwhYo9WJkQk,Benjamin Brinquedoskids,"R. Nossa Sra. Aparecida - Areinha, São Luís - MA, 65032-540, Brazil",São Luís,categoria_incompativel,point_of_interest;establishment,,,
ChIJ_7to5Jzl3JQRZdb28N6CLVs,Bergamotta Bar,"Av. Vicente Machado, 627 - Centro, Curitiba - PR, 80420-010, Brazil",Curitiba,sem_termo_chave,cocktail_bar;bar;point_of_interest;establishment,4.8,1147,https://wa.me/5541998945007
ChIJESrJVzaPpJIRfH9fLUFSekE,Best Drinks Openbar (serviço de barman),"Tv. Padre Eutíquio, 2157 - Batista Campos, Belém - PA, 66033-726, Brazil",Belém,sem_termo_chave,cocktail_bar;liquor_store;bar;educational_institution;food;store;point_of_interest;establishment,,,https://www.instagram.com/best_drinks_openbar/
ChIJ05Qc1D5HAQcReP-gIxXnoC4,Beta Pedagógico,"R. Nilo Moraes Amorim, 41 - Antares, Maceió - AL, 57048-041, Brazil",Maceió,sem_termo_chave,point_of_interest;establishment,5,2,
ChIJf9lODBL_BqARVSCAIS0qsl8,Biduí Brincar I Aluguel de Brinquedos Lúdicos e Educativos para Eventos em Salvador,"Alameda Bosque Imperial, 45 - Apto 602 - São Rafael, Salvador - BA, 41250-580, Brazil",Salvador,categoria_incompativel,toy_store;service;store;point_of_interest;establishment,5,2,https://wa.me/71992639359
ChIJwSnOffJ_mQARFbsV9hiPZck,Big Ben Pub - Karaokê com Banda ao Vivo,"R. Muniz Barreto, 374 - Botafogo, Rio de Janeiro - RJ, 22251-090, Brazil",Rio de Janeiro,sem_termo_chave,karaoke;night_club;bar;point_of_interest;establishment,4.2,1532,https://www.bigbenpub.com.br/
ChIJT6wGLDCM9gcRA1e9VT15c6Y,Big Joe Tabacaria Bar - Lagoa da Jansen,"R. Anturius, 1 - Jardim Renascença, São Luís - MA, 65075-450, Brazil",São Luís,sem_termo_chave,bar;point_of_interest;store;establishment,4.4,2117,
ChIJOf1aTh7drAcR_q9rpOutdPc,Big Play Park e Festas,"Av. Antônio Lira, 300 - 2ª Andar - Tambaú, João Pessoa - PB, 58039-050, Brazil",João Pessoa,sem_termo_chave,amusement_park;indoor_playground;playground;amusement_center;child_care_agency;event_venue;point_of_interest;association_or_organization;service;establishment,5,63,http://www.bigplaypark.com.br/
ChIJvUD2MiwEk40RRS3gHIDBlGQ,Bilhar Boa Vista,"R. Vale do Caranã, 756 - Murilo Teixeira Cidade, Boa Vista - RR, 69318-298, Brazil",Boa Vista,sem_termo_chave,corporate_office;manufacturer;point_of_interest;service;establishment,5,17,
ChIJT9klwocPbJIRQ1xTQQfL66s,Bilhar Bola Verde,"R. Luiz Antony, 263 - Centro, Manaus - AM, 69010-100, Brazil",Manaus,sem_termo_chave,sporting_goods_store;store;point_of_interest;establishment,4.8,34,
ChIJvT1MC_L2XpMRCR2DAPE81YM,Bilhar Cidade,"R. Dinamarca, 701 - Qd 97 Lt 32 - Jardim Europa, Goiânia - GO, 74330-050, Brazil",Goiânia,categoria_incompativel,sports_complex;event_venue;sporting_goods_store;sports_activity_location;point_of_interest;store;establishment,4.4,109,https://www.bilharcidade.com.br/
ChIJJ-SKMwDhYY0R1QRcLa9qyzE,Billiards Bar,"R. Hamilton Silva, 2969 - Trem, Macapá - AP, 68901-140, Brazil",Macapá,sem_termo_chave,bar;point_of_interest;establishment,4.4,50,
ChIJLSjL_AH5sgcRElnGctq6bWY,Bimbi Play,"Al. dos Bosques, 990 - Parque do Jiqui, Parnamirim - RN, 59153-155, Brazil",Natal,sem_termo_chave,point_of_interest;establishment,5,182,http://www.bimbiplay.com.br/
ChIJwxyORgAHk40Rzc4dvSEI_MY,Bins bar,"R. Floriano Peixoto - Centro, Boa Vista - RR, 69301-320, Brazil",Boa Vista,sem_termo_chave,bar;point_of_interest;establishment,3.3,8,
ChIJzzKoupiR9gcROQiFph9C2ro,Birosca dos Cumê,"Av. Contôrno Leste, 11 - Cohatrac III, São Luís - MA, 65054-709, Brazil",São Luís,sem_termo_chave,karaoke;night_club;coffee_shop;cafe;bar;food_store;food;store;point_of_interest;establishment,4.5,714,
ChIJ1SLq34XDrAcRj-JYid77y5k,Birutinhas,"R. Orlando di Cavalcanti Villar, 40 - Sl 01 - Altiplano Cabo Branco, João Pessoa - PB, 58046-075, Brazil",João Pessoa,sem_termo_chave,amusement_center;point_of_interest;establishment,5,35,https://www.instagram.com/birutinhas_oficial
ChIJ8zoioqaOpJIRCvez_jo03LM,Black Dog Pub Inglês,"R. Bernal do Couto, 791 - Umarizal, Belém - PA, 66055-080, Brazil",Belém,sem_termo_chave,bar;point_of_interest;establishment,4.5,1338,https://www.instagram.com/blackdogenglishpub
ChIJfXYIkbVQzpQR_yzJGmbIchY,Blend Bar,"Av. Padre Antônio José dos Santos, 1207 - Itaim Bibi, São Paulo - SP, 04563-013, Brazil",São Paulo,sem_termo_chave,bar;restaurant;food;point_of_interest;establishment,4.4,1065,https://instagram.com/barblendoficial
ChIJRxQwAa0cFgcRmfDFfD6fH1k,Blue Beach Bar,"R. Barro Vermelho, 310 - Rio Vermelho, Salvador - BA, 41940-340, Brazil",Salvador,sem_termo_chave,gastropub;bar;restaurant;food;point_of_interest;establishment,4.3,2807,https://bluepraia.lojavirtualnuvem.com.br/
ChIJPxbr071FAQcROLAjKHLWfFs,Blue Games & Informática,"R. José Cabral Acioli, n° 475 - Lj 06 - Jatiúca, Maceió - AL, 57035-677, Brazil",Maceió,categoria_incompativel,electronics_store;store;service;point_of_interest;establishment,4.5,328,http://www.bluegames.com.br/
ChIJ-2rcJH4bFgcRPkW3X_tPP4Q,"Boar Games - Aluguel, Venda e Eventos de Jogos de Tabuleiro","Rua Tenente Fernando Tuy, 219 - Pituba, Salvador - BA, 41830-498, Brazil",Boa Vista;Campo Grande;Salvador,categoria_incompativel,store;point_of_interest;establishment,4.5,8,http://www.boargames.com.br/
ChIJzfCiDjLxXpMR1ssGD0_sMw4,Board Game Barato - Jogos de Tabuleiro,"Edif. Lourenço Office - Av. T-7, º 371 - sala 1102 - Goiânia, GO, 74140-110, Brazil",Goiânia,categoria_incompativel,point_of_interest;store;establishment,4.3,6,https://www.boardgamebarato.com.br/
ChIJAZZH7afphpQR6juwbzUq9ic,Boards em Casa - Locação de Jogos de Tabuleiro,"R. Barão de Melgaço, 177 - Centro, Campo Grande - MS, 79002-090, Brazil",Campo Grande,categoria_incompativel,store;point_of_interest;establishment,5,1,
ChIJTYLx8_6zGgcRxg8Qd5MaBxU,Boate Fantasy,"R. Delmiro Gouvêia, 2014 - Coroa do Meio, Aracaju - SE, 49035-140, Brazil",Aracaju,sem_termo_chave,night_club;bar;point_of_interest;establishment,4.5,139,http://boatefantasy.com/
ChIJp-dR7yJJAQcR3Zd3n8wplxA,Boate Night Drinks - Cabaré,"R. Rosa Cruz, 6 - Santos Dumont, Maceió - AL, 57075-585, Brazil",Maceió,sem_termo_chave,night_club;point_of_interest;establishment,5,12,https://mechamenozap.com.br/boate-night-drinks-cabare/
ChIJJfvd9QBCJ5URPtgaiscfj5Y,Bola 8 Snooker Bar,"Rod. Armando Calil Bulos, 6145 - 1º andar - Ingleses do Rio Vermelho, Florianópolis - SC, 88058-001, Brazil",Florianópolis,sem_termo_chave,cocktail_bar;pub;live_music_venue;bar;event_venue;restaurant;point_of_interest;food;establishment,4.4,1247,https://linktr.ee/Bola8.Ingleses
ChIJhfCGPXFHxwcRF-NFOui-kNI,Boliche Game Station Riomar Fortaleza,"R. Des. Lauro Nogueira, 1500 - Papicu, Fortaleza - CE, 60175-055, Brazil",Fortaleza,categoria_incompativel,video_arcade;sports_club;association_or_organization;sports_activity_location;point_of_interest;establishment,2.4,45,https://gamestation.com.br/
ChIJA7jlA899mQARAEFLCN4b2oI,Bolsa do Infinito,"Rua Conde de Bonfim, 685 - Lj D Galeria - Tijuca, Rio de Janeiro - RJ, 20520-052, Brazil",Rio de Janeiro,sem_termo_chave,store;point_of_interest;establishment,4.8,221,http://www.bolsadoinfinito.com.br/
ChIJjyJtYo9PAQcRLo1vHfDoqFs,Bombar & Galeteria,"R. Álvaro Marinho, 728 - Prado, Maceió - AL, 57010-050, Brazil",Maceió,sem_termo_chave,bar;point_of_interest;establishment,4.5,785,
ChIJcT2Umb7j3JQR7939BdNxnFE,Borba Games | Venda e Aluguel de Jogos de Tabuleiros,"R. Icaraima - Fazendinha, Curitiba - PR, 81320-060, Brazil",Curitiba,categoria_incompativel,toy_store;store;point_of_interest;service;establishment,5,8,http://www.borbagames.com.br/
ChIJcQDBEO45jgcRaQADNJsYV9E,Bosque Meus Filhos,"Av. Raul Lopes, 2355 - Fátima, Teresina - PI, 64046-010, Brazil",Teresina,sem_termo_chave,park;arena;event_venue;sports_club;sports_activity_location;point_of_interest;association_or_organization;establishment,4.6,628,
ChIJj81KlDuKpJIRlI03TiX35f8,Bosque Sport Bar & Bowling (1° andar),"Av. Centenário, 1052 - Val-de-Cans, Belém - PA, 66635-894, Brazil",Belém,sem_termo_chave,sports_bar;bar;restaurant;point_of_interest;food;establishment,4.5,1249,
ChIJVUxc-QszWpMRaaJf7BRvWjo,Bota na Mesa,"Guará II QE 15 Cj i Casa 44 - Guará, Brasília - DF, 71050-091, Brazil",Brasília,sem_termo_chave,point_of_interest;association_or_organization;establishment,5,28,https://botanamesa.acervodejogos.com.br/
ChIJYy1yoZNIAQcRNRKueux1Vyo,Boteco Fama,"Av. Sebastião Corrêia da Rocha, 471 - Tabuleiro do Martins, Maceió - AL, 57061-410, Brazil",Maceió,sem_termo_chave,pub;bar;point_of_interest;establishment,4.1,484,
ChIJi4oNal_xXpMRfnhV-QVbTdA,Boteco Posto 15,"R. 15, 1896 - St. Marista, Goiânia - GO, 74150-150, Brazil",Goiânia,sem_termo_chave,cocktail_bar;bar;restaurant;food;point_of_interest;establishment,4.7,6698,
ChIJkWsin4o7WpMRXoxagkRfwBY,Boteco Sabiá,"SHCN QD 209 BL D Lojas 05, 09 e 67 - Asa Norte, Brasília - DF, 70854-530, Brazil",Brasília,sem_termo_chave,bar;cocktail_bar;point_of_interest;establishment,4.6,1762,https://www.instagram.com/sabiaboteco/
ChIJHbme0KezGgcRciMeiSr2Ees,Boteco To Chegando,"R. Osvaldo Tôrres, 135 - Pereira Lobo, Aracaju - SE, 49052-320, Brazil",Aracaju,sem_termo_chave,bar;point_of_interest;establishment,4.5,401,
ChIJv8fLWrpFAQcR9gefi-E5QxA,Boteco da Bola | Bar e Restaurante em Maceió,"R. Profa. Maria Esther da Costa Barros, 306 - Jatiúca, Maceió - AL, 57036-840, Brazil",Maceió,sem_termo_chave,restaurant;bar;point_of_interest;food;establishment,4.3,1198,https://www.instagram.com/botecodabola77/
ChIJeStPwXhIxwcRXHhsO3zZkJE,Boteco do Lee,"R. Ana Bilhar, 1460 - Varjota, Fortaleza - CE, 60160-110, Brazil",Fortaleza,sem_termo_chave,bar;restaurant;point_of_interest;food;establishment,4.3,651,http://www.instagram.com/botecodolee
ChIJhW0cNQA5jgcRr6l312_8ZoM,Boteco do Zé Original,"Rua Professor Joca Vieira, 1401 - Fátima, Teresina - PI, 64049-514, Brazil",Teresina,sem_termo_chave,bar;point_of_interest;establishment,4.5,66,https://www.instagram.com/botecodozethe/
ChIJS8rfcspFAQcRiEwqDU3paXo,Botequim da Poica,"R. Sen. Rui Palmeira, 34 - Ponta Verde, Maceió - AL, 57035-250, Brazil",Maceió,sem_termo_chave,bar;point_of_interest;establishment,4.3,1399,https://www.instagram.com/botequimdapoica/
ChIJ-4RQ4kk5J5URdwADbX8za7M,Box 117 - BRINQUEDOS,"camelódromo municipal de Florianópolis - R. Francisco Tolentino, 315 - Centro, Florianópolis - SC, 88010-913, Brazil",Florianópolis,categoria_incompativel,point_of_interest;establishment,5,1,
ChIJvSPKJpgbbJIROsnBmBxPS30,Brasa Espeto e Chopp,"Em frente a Havan - Av. Gov. José Lindoso, 718 - Flores, Manaus - AM, 69058-600, Brazil",Manaus,sem_termo_chave,cocktail_bar;bar;point_of_interest;establishment,4.3,44,
ChIJ6WHUHN0bbJIRuk5nX9uCFJw,Bravo Bar e Grelha,"R. Amapá, 5 - Nossa Sra. das Graças, Manaus - AM, 69053-150, Brazil",Manaus,sem_termo_chave,cocktail_bar;bar;point_of_interest;establishment,4.6,308,
ChIJ__9TTnxCzpQRwVSzrOijkRY,Bravo Jogos,"Rua Coronel Alfredo Flaquer, 411 - Centro, Santo André - SP, 09020-030, Brazil",Aracaju;Campo Grande;Florianópolis;Goiânia;Palmas;Rio de Janeiro;Salvador;São Paulo,categoria_incompativel,toy_store;store;point_of_interest;establishment,4.9,1719,https://bravojogos.com.br/
ChIJVVWJxOaZpgARwOi0SIWndOw,Brechó Lúdico,"Av. Brasil, 1843 - Lourdes, Belo Horizonte - MG, 30140-008, Brazil",Belo Horizonte,categoria_incompativel,toy_store;point_of_interest;association_or_organization;store;establishment,4.9,122,https://brecholudico.com.br/
ChIJe1iLyWZFxwcR4ImPe1kk3X4,Brewstone Pub,"Rua Marvin, 1060 - Parque Manibura, Fortaleza - CE, 60821-790, Brazil",Fortaleza,sem_termo_chave,brewery;bar;restaurant;service;point_of_interest;manufacturer;food;establishment,4.9,2310,https://linktr.ee/Brewstonepub
ChIJW5bkOgHxXpMRH9pj0WSmXFQ,Brewtopia Tap Bar,"6ª Avenida, 466 - Setor Leste Universitário, Goiânia - GO, 74603-040, Brazil",Goiânia,sem_termo_chave,brewpub;pub;bar;restaurant;point_of_interest;food;establishment,4.6,222,
ChIJEfaZjehHAQcR2k1ZOn1NkyM,Brincadeira de criança - Aluguel de brinquedos,"R. Olavo Bilac - São Jorge, Maceió - AL, 57025-650, Brazil",Maceió,categoria_incompativel,amusement_park;point_of_interest;establishment,5,1,
ChIJKTXGlDcbbJIRziWc-_0NThQ,Brincandoteca Diversão e Festas,"Av. Djalma Batista, 2100 - Chapada, Manaus - AM, 69055-972, Brazil",Manaus,sem_termo_chave,point_of_interest;establishment,4.9,55,
ChIJOcvSKQf_sgcRBVw9q-t-rcU,"Brincar no Quintal | Contraturno Escolar, Colônia de Férias e Festinhas","Av. Prof. João Machado, 2828 - Capim Macio, Natal - RN, 59078-340, Brazil",Natal,sem_termo_chave,amusement_center;point_of_interest;establishment,4.8,195,http://brincarnoquintal.com.br/
ChIJN48t3aTCrAcRfy3WWkqmVqc,Brinkeduk JP,"Rua João Ramalho Leite, 466 - Castelo Branco, João Pessoa - PB, 58057-305, Brazil",João Pessoa,sem_termo_chave,point_of_interest;establishment,5,2,https://www.facebook.com/profile.php?id=100014416656503
ChIJ90X8JUgFFgcReIX_aB9CQU8,Brinki - Lu House,"Av. Parente - Engenho Velho da Federação, Salvador - BA, 40220-040, Brazil",Salvador,sem_termo_chave,point_of_interest;establishment,,,
ChIJQ40ebT1JJ5URTdocEku1P0I,Brinkidiss,"R. Cel. Pedro Demoro, 1955 - Estreito, Florianópolis - SC, 88075-300, Brazil",Florianópolis,categoria_incompativel,toy_store;store;point_of_interest;establishment,5,7,
ChIJLf-qy3CzGgcR31u5ZNwrZ7g,Brinque Eventos,"R. Dep. Euclídes Paes Mendonça - Salgado Filho, Aracaju - SE, 49020-460, Brazil",Aracaju,sem_termo_chave,point_of_interest;establishment,,,
